编码,所在区,性别,年龄,文化程度,从业状况,婚姻,常住人口,户口状况,家庭收入,现住面积,人均面积,房屋产权,住房满意,未来三年,计划面积,计划户型,购买类型,地理位置,购房价位,是否贷款,mj
21413,2,2,34,2,2,1,3,1,6000,70,23.3333333333333,2,1,1, , , , , , ,3
21233,2,1,39,2,2,1,3,1,8000,70,23.3333333333333,33,1,1, , , , , , ,3
42617,4,1,50,1,2,1,3,1,8000,70,23.3333333333333,32,1,2,60,21,2,32,7,1,3
21411,2,2,44,1,2,1,3,1,9000,70,23.3333333333333,2,1,1, , , , , , ,3
21780,2,1,50,1,2,1,3,1,9600,70,23.3333333333333,33,1,1, , , , , , ,3
10051,1,1,41,2,2,1,3,1,10000,70,23.3333333333333,32,1,1, , , , , , ,3
10639,1,2,35,1,2,1,3,1,10000,70,23.3333333333333,33,2,2,120,31,2,24,15,1,3
10658,1,1,48,2,2,1,3,1,10000,70,23.3333333333333,33,1,1, , , , , , ,3
10822,1,1,34,2,2,1,3,1,10000,70,23.3333333333333,2,2,1, , , , , , ,3
21366,2,1,31,2,2,1,3,1,10000,70,23.3333333333333,1,1,1, , , , , , ,3
21414,2,2,36,1,2,1,3,1,10000,70,23.3333333333333,1,2,1, , , , , , ,3
21417,2,2,35,2,2,1,3,1,10000,70,23.3333333333333,1,2,1, , , , , , ,3
21553,2,1,48,2,2,1,3,1,10000,70,23.3333333333333,33,1,1, , , , , , ,3
21629,2,1,53,3,2,1,3,1,10000,70,23.3333333333333,1,2,1, , , , , , ,3
32360,3,2,53,1,2,1,3,1,10000,70,23.3333333333333,1,2,1, , , , , , ,3
10539,1,1,45,2,2,1,3,1,12000,70,23.3333333333333,33,1,1, , , , , , ,3
10707,1,1,39,1,2,1,3,1,12000,70,23.3333333333333,33,2,1, , , , , , ,3
21385,2,2,40,2,2,1,3,1,12000,70,23.3333333333333,33,1,1, , , , , , ,3
21415,2,1,32,3,2,1,3,1,12000,70,23.3333333333333,33,1,1, , , , , , ,3
21416,2,1,45,2,2,1,3,1,12000,70,23.3333333333333,33,1,1, , , , , , ,3
21418,2,2,32,1,2,2,3,1,12000,70,23.3333333333333,33,1,1, , , , , , ,3
21419,2,1,43,2,2,1,3,1,12000,70,23.3333333333333,33,1,1, , , , , , ,3
42583,4,2,44,2,2,1,3,1,14400,70,23.3333333333333,33,2,2,80,21,3,32,15,1,3
10945,1,1,32,3,2,1,3,1,15000,70,23.3333333333333,33,2,1, , , , , , ,3
10298,1,2,37,3,2,1,3,1,20000,70,23.3333333333333,33,1,1, , , , , , ,3
10814,1,1,37,3,2,1,3,1,20000,70,23.3333333333333,2,2,2,120,421,3,32,10,2,3
10823,1,1,54,4,2,1,3,1,20000,70,23.3333333333333,33,1,1, , , , , , ,3
21495,2,1,38,3,2,1,3,1,20000,70,23.3333333333333,2,1,1, , , , , , ,3
32216,3,2,30,2,2,1,3,1,20000,70,23.3333333333333,1,2,2,120,31,3,4,8,2,3
32282,3,2,32,3,2,1,3,1,20000,70,23.3333333333333,36,2,1, , , , , , ,3
32308,3,1,46,2,2,1,3,1,20000,70,23.3333333333333,32,1,1, , , , , , ,3
32324,3,1,30,3,2,2,3,1,20000,70,23.3333333333333,33,1,1, , , , , , ,3
32337,3,1,20,2,2,2,3,1,20000,70,23.3333333333333,33,1,1, , , , , , ,3
42552,4,1,35,3,2,1,3,1,20000,70,23.3333333333333,33,1,2,100,31,2,1,15,2,3
21272,2,2,48,3,2,1,3,1,24000,70,23.3333333333333,1,2,1, , , , , , ,3
10756,1,1,34,2,2,1,3,1,25000,70,23.3333333333333,33,2,1, , , , , , ,3
32175,3,1,36,3,2,1,3,1,25000,70,23.3333333333333,32,2,2,150,421,2,33,18,1,3
42762,4,1,53,3,2,1,3,1,25000,70,23.3333333333333,2,2,2,100,31,2,1,10,1,3
10568,1,1,52,1,2,1,3,1,27500,70,23.3333333333333,2,2,2,100,31,2,31,10,1,3
10944,1,2,45,3,2,1,3,1,30000,70,23.3333333333333,33,1,1, , , , , , ,3
10869,1,2,55,2,2,1,3,1,40000,70,23.3333333333333,31,1,1, , , , , , ,3
32093,3,1,46,2,2,1,3,1,40000,70,23.3333333333333,33,1,2,80,32,2,33,30,2,3
32276,3,1,31,3,2,1,3,1,40000,70,23.3333333333333,33,2,1, , , , , , ,3
42562,4,2,32,2,3,1,3,1,7000,70,23.3333333333333,32,1,2,100,22,2,31,30,1,3
21412,2,1,32,2,3,1,3,1,8000,70,23.3333333333333,2,2,1, , , , , , ,3
10830,1,1,31,2,3,1,3,1,10000,70,23.3333333333333,2,1,1, , , , , , ,3
42640,4,1,36,2,3,1,3,1,10000,70,23.3333333333333,33,2,2,100,31,3,32,10,1,3
52971,5,2,50,1,3,1,3,1,12000,70,23.3333333333333,33,2,2,140,422,2,31,25,1,3
11011,1,1,29,2,3,1,3,1,18000,70,23.3333333333333,33,1,1, , , , , , ,3
42675,4,2,49,1,3,1,3,1,18000,70,23.3333333333333,33,2,1, , , , , , ,3
10091,1,2,26,3,3,1,3,1,20000,70,23.3333333333333,1,1,1, , , , , , ,3
10861,1,1,48,1,3,1,3,1,20000,70,23.3333333333333,33,2,1, , , , , , ,3
21320,2,2,30,2,3,1,3,1,20000,70,23.3333333333333,33,1,1, , , , , , ,3
10563,1,2,42,2,3,1,3,1,26000,70,23.3333333333333,33,2,1, , , , , , ,3
11000,1,1,46,3,4,1,3,1,14000,70,23.3333333333333,2,2,2,120,32,2,24,20,1,3
11060,1,1,29,3,4,1,3,1,18000,70,23.3333333333333,33,2,1, , , , , , ,3
21144,2,1,23,3,4,2,3,1,30000,70,23.3333333333333,33,2,2,100,33,2,33,10,1,3
21214,2,1,41,2,4,1,3,1,30000,70,23.3333333333333,33,1,1, , , , , , ,3
11001,1,1,54,2,4,1,3,1,34000,70,23.3333333333333,33,2,2,120,31,2,1,32,1,3
42918,4,2,33,2,5,1,3,1,3500,70,23.3333333333333,1,1,1, , , , , , ,3
10598,1,1,55,1,5,2,3,1,3600,70,23.3333333333333,33,1,1, , , , , , ,3
42544,4,2,40,1,5,1,3,1,5000,70,23.3333333333333,33,2,1, , , , , , ,3
42603,4,1,40,1,5,1,3,1,8000,70,23.3333333333333,32,1,1, , , , , , ,3
42937,4,2,38,1,5,1,3,1,12000,70,23.3333333333333,2,1,1, , , , , , ,3
42802,4,1,41,2,5,1,3,1,15000,70,23.3333333333333,36,2,1, , , , , , ,3
21763,2,2,38,1,6,1,3,1,5000,70,23.3333333333333,33,2,1, , , , , , ,3
21207,2,1,20,3,6,2,3,1,8000,70,23.3333333333333,33,1,1, , , , , , ,3
42574,4,1,49,1,6,1,3,1,16000,70,23.3333333333333,32,2,1, , , , , , ,3
42735,4,1,32,3,6,1,3,1,20000,70,23.3333333333333,33,2,1, , , , , , ,3
32163,3,1,20,2,6,2,3,1,24000,70,23.3333333333333,2,1,2,100,31,2,32,13,2,3
10584,1,1,29,3,3,1,3,2,24000,70,23.3333333333333,1,2,2,80,22,2,31,10,2,3
10927,1,1,53,3,1,1,5,1,36000,117,23.4,33,1,1, , , , , , ,3
32348,3,1,49,3,1,1,2,1,50000,47,23.5,1,2, ,150,32,2,33,40,1,3
53000,5,1,29,1,2,1,2,1,9000,47,23.5,33,2,1, , , , , , ,3
32322,3,2,47,2,2,1,2,1,12000,47,23.5,33,1,1, , , , , , ,3
10018,1,2,25,3,3,1,2,1,8000,47,23.5,33,2,1, , , , , , ,3
42705,4,1,42,2,6,1,3,1,2000,70.6,23.5333333333333,1,2,1, , , , , , ,3
10135,1,2,40,2,1,1,3,1,24000,71,23.6666666666667,32,2,1, , , , , , ,3
21303,2,2,42,2,2,1,3,1,7500,71,23.6666666666667,33,1,1, , , , , , ,3
42774,4,1,45,2,2,1,3,1,8000,71,23.6666666666667,1,1,1, , , , , , ,3
11030,1,1,46,2,2,1,3,1,25000,71,23.6666666666667,33,1,1, , , , , , ,3
21162,2,2,53,1,2,1,3,1,30000,71,23.6666666666667,2,1,1, , , , , , ,3
42954,4,2,45,2,2,1,3,1,40000,71,23.6666666666667,33,1,2,100,32,2,1,15,2,3
10426,1,2,50,1,6,1,3,1,36000,71,23.6666666666667,36,2,1, , , , , , ,3
42707,4,1,30,1,2,1,2,1,8000,47.5,23.75,2,2,2,100,31,3,1,15,2,3
10868,1,1,29,3,1,1,2,1,10000,48,24,1,2,2,80,21,2,1,15,1,3
31971,3,1,42,3,1,2,1,1,14400,24,24,1,2,1, , , , , , ,3
42571,4,2,35,2,1,1,3,1,20000,72,24,1,2,2,150,32,2,32,15,1,3
10936,1,1,55,2,1,1,5,1,30000,120,24,33,1,1, , , , , , ,3
21406,2,2,34,2,2,1,3,1,7000,72,24,2,1,1, , , , , , ,3
10991,1,2,40,2,2,1,2,1,10000,48,24,33,2,1, , , , , , ,3
10765,1,1,29,3,2,1,2,1,11000,48,24,1,2,2,80,21,2,31,10,1,3
21527,2,1,36,3,2,1,3,1,12000,72,24,2,1,1, , , , , , ,3
10307,1,2,53,1,2,1,2,1,13000,48,24,33,2,1, , , , , , ,3
10619,1,1,34,1,2,1,3,1,14000,72,24,1,2,2,60,21,2,24,6,1,3
10775,1,1,25,3,2,1,2,1,14000,48,24,1,2,2,70,21,2,1,10,1,3
10862,1,1,36,3,2,1,3,1,15000,72,24,33,2,1, , , , , , ,3
42767,4,2,34,1,2,1,3,1,15000,72,24,1,1,1, , , , , , ,3
21537,2,1,52,2,2,1,3,1,16800,72,24,33,1,1, , , , , , ,3
42780,4,2,48,1,2,1,4,1,20000,96,24,36,1,1, , , , , , ,3
10041,1,1,53,2,2,1,3,1,24000,72,24,32,2,1, , , , , , ,3
32203,3,2,31,3,2,1,5,1,75000,120,24,36,2,2,120,32,2,4,12,1,3
10092,1,1,25,3,3,1,2,1,20000,48,24,1,1,1, , , , , , ,3
10906,1,1,40,1,3,2,4,1,20000,96,24,33,1,1, , , , , , ,3
10406,1,1,26,2,3,1,3,1,36000,72,24,33,2,1, , , , , , ,3
42572,4,1,31,2,3,1,3,1,60000,72,24,32,1,1, , , , , , ,3
42940,4,1,46,3,4,1,3,1,20000,72,24,33,2,2,100,31,2,32,20,1,3
42709,4,1,50,1,5,1,3,1,5000,72,24,1,1,1, , , , , , ,3
32022,3,1,38,1,5,1,5,1,7000,120,24,33,1,2,100,32,3,34,10,1,3
42677,4,2,39,1,5,1,3,1,8400,72,24,33,1,1, , , , , , ,3
21798,2,2,30,2,5,1,3,1,12000,72,24,36,2,1, , , , , , ,3
32382,3,2,54,2,6,1,2,1,7000,48,24,33,1,1, , , , , , ,3
21795,2,2,55,1,6,1,5,1,20000,120,24,36,2,1, , , , , , ,3
32499,3,1,52,1,6,1,2,1,20000,48,24,33,1,1, , , , , , ,3
10883,1,1,40,2,6,1,2,1,25000,48,24,2,1,2,120,31,1,24,20,2,3
21433,2,1,31,1,3,1,3,2,20000,72,24,33,2,1, , , , , , ,3
42644,4,2,38,1,6,1,5,2,50000,120,24,33,1,1, , , , , , ,3
10261,1,2,47,2,2,1,4,1,12000,97,24.25,36,1,1, , , , , , ,3
32193,3,1,30,2,5,1,4,1,2000,97,24.25,2,2,1, , , , , , ,3
10255,1,2,47,2,1,1,3,1,10000,73,24.3333333333333,2,1,1, , , , , , ,3
21262,2,2,32,2,2,1,3,1,8000,73,24.3333333333333,2,1,1, , , , , , ,3
21360,2,1,44,1,2,1,3,1,10000,73,24.3333333333333,33,2,1, , , , , , ,3
21250,2,2,55,2,2,1,3,1,25000,73,24.3333333333333,2,1,2,100,22,2,22,7,2,3
21370,2,1,30,3,3,1,3,1,80000,73,24.3333333333333,33,2,1, , , , , , ,3
31827,3,1,37,3,4,1,3,1,16800,73,24.3333333333333,32,2,1, , , , , , ,3
10803,1,1,52,3,4,1,3,1,40000,73,24.3333333333333,33,2,2,130,32,2,31,20,2,3
42559,4,2,36,1,5,1,3,1,9000,73,24.3333333333333,36,1,1, , , , , , ,3
21449,2,1,51,1,2,1,2,1,9720,49,24.5,1,2,1, , , , , , ,3
21104,2,2,28,3,2,1,2,1,15000,49,24.5,33,2,2,100,32,2,33,15,2,3
32483,3,1,55,3,2,1,4,1,15000,98,24.5,33,1,1, , , , , , ,3
10401,1,2,45,2,1,1,3,1,10000,74,24.6666666666667,33,2,1, , , , , , ,3
21294,2,1,53,2,2,1,3,1,7000,74,24.6666666666667,1,2,1, , , , , , ,3
21359,2,2,47,2,2,1,3,1,12000,74,24.6666666666667,33,1,1, , , , , , ,3
31995,3,1,24,3,2,2,3,1,15000,74,24.6666666666667,32,2,2,60,22,3,31,10,1,3
21783,2,1,41,2,2,1,3,1,16000,74,24.6666666666667,36,2,1, , , , , , ,3
10720,1,1,25,3,2,2,3,1,17000,74,24.6666666666667,33,1,1, , , , , , ,3
21455,2,2,31,2,2,1,3,1,20000,74,24.6666666666667,2,2,1, , , , , , ,3
10719,1,1,48,3,2,1,3,1,200000,74,24.6666666666667,33,1,1, , , , , , ,3
10678,1,1,45,1,2,1,3,1,28000,74.6,24.8666666666667,33,2,1, , , , , , ,3
32307,3,1,35,2,1,1,3,1,8000,75,25,33,1,1, , , , , , ,3
10462,1,2,54,3,1,1,2,1,13000,50,25,1,1,1, , , , , , ,3
10228,1,1,50,3,1,1,2,1,14400,50,25,33,1,1, , , , , , ,3
10441,1,1,50,3,1,1,4,1,15000,100,25,36,1,1, , , , , , ,3
21730,2,1,30,3,1,1,3,1,15000,75,25,33,1,1, , , , , , ,3
10934,1,1,30,1,1,1,3,1,16000,75,25,1,1,1, , , , , , ,3
10223,1,1,40,3,1,1,4,1,18000,100,25,33,2,1, , , , , , ,3
21292,2,2,49,2,1,1,3,1,18000,75,25,2,1,1, , , , , , ,3
10388,1,1,45,3,1,1,4,1,20000,100,25,33,1,1, , , , , , ,3
21336,2,2,61,3,1,1,2,1,20000,50,25,2,2,1, , , , , , ,3
32365,3,1,22,2,1,2,3,1,20000,75,25,33,1,1, , , , , , ,3
10962,1,1,50,2,1,1,2,1,25000,50,25,33,1,1, , , , , , ,3
10922,1,1,43,2,1,1,3,1,26000,75,25,33,2,1, , , , , , ,3
10468,1,2,30,3,1,1,2,1,30000,50,25,1,2,1, , , , , , ,3
42951,4,1,34,3,1,1,4,1,35000,100,25,33,2,1, , , , , , ,3
32108,3,1,52,3,1,1,3,1,40000,75,25,2,1,1, , , , , , ,3
10329,1,1,52,1,2,1,2,1,4000,50,25,32,1,1, , , , , , ,3
10692,1,1,38,2,2,1,2,1,5000,50,25,33,2,1, , , , , , ,3
42537,4,2,55,1,2,1,2,1,5500,50,25,32,1,1, , , , , , ,3
10227,1,1,29,2,2,1,2,1,6000,50,25,33,1,1, , , , , , ,3
21498,2,2,38,2,2,1,2,1,6000,50,25,33,1,1, , , , , , ,3
42627,4,2,54,1,2,1,2,1,7000,50,25,32,2,1, , , , , , ,3
42514,4,1,46,2,2,1,2,1,7200,50,25,33,2,1, , , , , , ,3
10685,1,1,48,1,2,1,2,1,8000,50,25,33,1,1, , , , , , ,3
21109,2,1,30,2,2,1,2,1,8000,50,25,31,1,1, , , , , , ,3
10683,1,2,46,1,2,1,2,1,9000,50,25,32,2,1, , , , , , ,3
10337,1,2,55,1,2,1,2,1,10000,50,25,32,2,1, , , , , , ,3
10669,1,2,30,2,2,1,3,1,10000,75,25,33,2,1, , , , , , ,3
10730,1,1,44,1,2,1,2,1,12000,50,25,2,1,1, , , , , , ,3
32407,3,1,24,2,2,2,2,1,12000,50,25,33,1,1, , , , , , ,3
42902,4,1,42,2,2,1,2,1,12000,50,25,33,1,1, , , , , , ,3
32338,3,1,55,3,2,1,2,1,14000,50,25,33,2,1, , , , , , ,3
10342,1,2,45,3,2,1,3,1,15000,75,25,33,1,1, , , , , , ,3
21467,2,1,50,2,2,1,2,1,15000,50,25,33,1,1, , , , , , ,3
32080,3,1,46,2,2,1,2,1,15000,50,25,1,1,1, , , , , , ,3
10375,1,1,28,3,2,1,2,1,20000,50,25,1,2,1, , , , , , ,3
10379,1,1,44,2,2,1,2,1,20000,50,25,33,1,1, , , , , , ,3
10831,1,2,55,1,2,1,2,1,20000,50,25,33,2,1, , , , , , ,3
32389,3,1,24,3,2,2,1,1,20000,25,25,1,2,2,100,22,2,1,10,2,3
10444,1,1,40,2,2,1,4,1,30000,100,25,33,1,1, , , , , , ,3
10834,1,1,54,2,2,1,3,1,30000,75,25,33,1,2,100,21,2,21,15,1,3
10958,1,1,32,3,2,1,2,1,30000,50,25,33,2,2,140,32,3,31,30,2,3
32288,3,1,44,3,2,1,3,1,30000,75,25,33,2,1, , , , , , ,3
21544,2,1,45,2,3,1,4,1,8400,100,25,36,1,1, , , , , , ,3
10679,1,1,39,2,3,1,3,1,9600,75,25,33,1,1, , , , , , ,3
42540,4,1,38,1,3,1,2,1,10000,50,25,32,2,1, , , , , , ,3
10156,1,1,40,3,3,1,4,1,15000,100,25,2,1,2,160,422,3,31,20,2,3
10943,1,1,34,1,3,1,4,1,15000,100,25,33,1,1, , , , , , ,3
10039,1,1,25,3,3,2,2,1,18000,50,25,1,2,2,80,21,2,31,10,2,3
21704,2,1,34,2,3,1,4,1,20000,100,25,33,2,2,140,422,2,22,20,1,3
32319,3,2,31,3,3,1,3,1,20000,75,25,33,2,2,120,32,3,31,20,1,3
11057,1,2,44,2,3,1,3,1,21000,75,25,33,1,1, , , , , , ,3
11052,1,1,37,1,3,1,3,1,22000,75,25,33,1,1, , , , , , ,3
11015,1,2,39,3,3,1,3,1,25000,75,25,1,2,2,90,21,2,1,12,1,3
11007,1,1,33,2,3,1,3,1,30000,75,25,33,2,1, , , , , , ,3
10154,1,1,35,3,3,1,2,1,50000,50,25,32,2, ,150,422,3,21,30,1,3
10158,1,2,30,2,4,1,4,1,11000,100,25,32,1,1, , , , , , ,3
11005,1,1,28,3,4,1,4,1,22000,100,25,33,1,1, , , , , , ,3
11053,1,1,51,3,4,1,4,1,22000,100,25,33,1,1, , , , , , ,3
42921,4,1,29,3,4,2,3,1,35000,75,25,2,2,2,100,32,3,32,30,2,3
10733,1,2,35,2,5,1,3,1,4800,75,25,2,1,1, , , , , , ,3
31903,3,1,31,1,5,1,4,1,5000,100,25,36,1,1, , , , , , ,3
42799,4,1,56,1,5,1,2,1,6000,50,25,33,2,1, , , , , , ,3
42797,4,2,27,1,5,1,3,1,8000,75,25,33,1,2,100,32,2,1,7,2,3
21318,2,1,42,3,5,1,2,1,18000,50,25,2,2, ,80,21,1,34,5,1,3
31959,3,2,35,2,5,1,4,1,20000,100,25,33,2,2,160,32,2,1,30,2,3
32313,3,2,31,2,5,1,3,1,20000,75,25,32,1,1, , , , , , ,3
21761,2,1,44,2,5,1,4,1,48000,100,25,36,2,1, , , , , , ,3
32070,3,1,40,1,6,1,3,1,5000,75,25,36,1,1, , , , , , ,3
10463,1,2,52,1,6,1,2,1,7000,50,25,33,2,1, , , , , , ,3
42732,4,1,38,1,6,1,4,1,14000,100,25,33,2,1, , , , , , ,3
10082,1,1,47,2,6,1,4,1,15000,100,25,1,2,1, , , , , , ,3
31890,3,1,50,1,6,1,4,1,16000,100,25,36,2,1, , , , , , ,3
42798,4,1,33,3,6,1,2,1,20000,50,25,33,2,1, , , , , , ,3
42958,4,1,33,3,6,1,2,1,50000,50,25,31,2,1, , , , , , ,3
10245,1,1,52,1,2,1,2,2,15000,50,25,33,1,1, , , , , , ,3
10530,1,1,31,1,3,1,2,2,6000,50,25,1,1,1, , , , , , ,3
32373,3,1,23,2,3,2,2,2,6000,50,25,1,1,1, , , , , , ,3
31947,3,2,45,1,3,1,4,2,10000,100,25,33,1,1, , , , , , ,3
10949,1,2,25,1,3,1,2,2,15000,50,25,1,2,2,130,31,2,31,10,2,3
10330,1,1,25,2,3,1,2,2,24000,50,25,2,2,1, , , , , , ,3
42936,4,1,28,3,3,1,2,2,70000,50,25,1,2,2,160,422,2,1,20,1,3
42639,4,1,22,2,5,2,2,2,6000,50,25,1,2,1, , , , , , ,3
31885,3,1,23,3,6,2,1,2,7000,25,25,1,2,2,80,21,2,34,4,2,3
42507,4,2,54,1,6,1,2,2,8400,50,25,36,2,1, , , , , , ,3
10068,1,1,23,1,6,1,2,2,10000,50,25,33,1,1, , , , , , ,3
10178,1,1,23,3,6,1,2,2,20000,50,25,36,1,1, , , , , , ,3
11064,1,1,55,3,1,1,4,1,50000,101,25.25,33,1,1, , , , , , ,3
42551,4,2,47,2,1,1,3,1,25000,75.9,25.3,36,1,1, , , , , , ,3
21739,2,1,50,3,1,1,3,1,24000,76,25.3333333333333,33,2,2,100,32,2,4,10,2,3
32114,3,1,45,2,2,1,3,1,5000,76,25.3333333333333,33,1,1, , , , , , ,3
42502,4,2,46,2,2,1,3,1,9600,76,25.3333333333333,32,1,1, , , , , , ,3
21625,2,2,41,2,2,1,3,1,10000,76,25.3333333333333,1,1,2,50,1,1,1,4,1,3
32083,3,2,36,2,2,1,3,1,10000,76,25.3333333333333,33,1,1, , , , , , ,3
32086,3,1,37,2,2,1,3,1,10000,76,25.3333333333333,33,1,1, , , , , , ,3
10761,1,1,45,2,2,1,3,1,23000,76,25.3333333333333,2,2,1, , , , , , ,3
32096,3,2,52,1,3,1,3,1,15000,76,25.3333333333333,33,1,1, , , , , , ,3
42686,4,2,48,1,6,1,3,1,8000,76.2,25.4,33,1,1, , , , , , ,3
10067,1,2,55,2,1,1,2,1,20000,51,25.5,1,2,2,80,31,2,31,6,1,3
21610,2,1,55,1,2,1,2,1,11000,51,25.5,33,1,1, , , , , , ,3
42811,4,2,30,2,5,1,4,1,20000,102,25.5,36,1, ,120,32,2,31,15,1,3
10200,1,1,41,2,5,1,5,1,20000,128,25.6,33,1,1, , , , , , ,3
21202,2,1,36,3,1,1,3,1,20000,77,25.6666666666667,33,1,1, , , , , , ,3
32312,3,1,37,2,2,1,3,1,14000,77,25.6666666666667,32,2,1, , , , , , ,3
21154,2,1,33,2,2,1,3,1,15000,77,25.6666666666667,2,1,1, , , , , , ,3
21220,2,1,47,3,2,1,3,1,20000,77,25.6666666666667,1,1,1, , , , , , ,3
21218,2,1,33,3,4,1,3,1,25000,77,25.6666666666667,33,2,2,130,32,3,1,4,2,3
21316,2,2,30,2,5,2,3,1,10000,77,25.6666666666667,33,2,1, , , , , , ,3
10026,1,2,35,3,1,1,3,1,20000,78,26,31,2, ,120,22,1,31,5,2,3
10089,1,2,44,3,1,1,3,1,20000,78,26,1,2,2,80,21,2,32,80,2,3
21601,2,1,39,2,1,1,3,1,20000,78,26,33,1,1, , , , , , ,3
32310,3,2,55,2,1,1,3,1,20000,78,26,32,2,1, , , , , , ,3
42932,4,1,41,3,1,1,3,1,30000,78,26,31,2,1, , , , , , ,3
10637,1,1,24,2,1,2,3,1,42000,78,26,1,1,2,150,32,3,31,30,1,3
21244,2,1,55,1,2,1,2,1,2300,52,26,1,1,1, , , , , , ,3
21520,2,1,32,1,2,1,2,1,5000,52,26,31,2,1, , , , , , ,3
21260,2,1,43,2,2,2,1,1,6000,26,26,1,1,1, , , , , , ,3
32097,3,1,51,2,2,1,3,1,10000,78,26,33,1,1, , , , , , ,3
32306,3,1,42,2,2,1,3,1,13000,78,26,36,2,1, , , , , , ,3
32490,3,1,43,1,2,1,3,1,13000,78,26,33,1,1, , , , , , ,3
32089,3,1,49,1,2,1,3,1,20000,78,26,33,2,1, , , , , , ,3
32278,3,1,27,2,2,2,3,1,20000,78,26,33,2,2,100,31,1,31,12,1,3
32085,3,1,52,1,2,1,3,1,21000,78,26,33,1,1, , , , , , ,3
32082,3,1,40,2,2,1,3,1,36000,78,26,33,2,2,120,32,3,34,15,2,3
21211,2,2,22,2,3,1,1,1,6000,26,26,1,2,2,20,21,2,1,2,1,3
10677,1,1,32,3,3,1,3,1,7200,78,26,33,2,1, , , , , , ,3
21356,2,1,47,1,5,1,3,1,5000,78,26,33,1,1, , , , , , ,3
21592,2,2,42,2,5,1,3,1,5000,78,26,33,1,1, , , , , , ,3
31976,3,1,42,1,6,2,1,1,4000,26,26,1,2,1, , , , , , ,3
21219,2,1,36,3,6,1,3,1,9000,78,26,2,1,1, , , , , , ,3
11080,1,1,54,2,1,1,4,1,30000,105,26.25,33,1,1, , , , , , ,3
10877,1,1,28,3,3,1,4,1,30000,105,26.25,2,1,2,120,32,2,33,10,2,3
31919,3,2,35,2,5,1,3,1,4000,78.8,26.2666666666667,36,1,1, , , , , , ,3
21442,2,1,39,1,2,1,3,1,15000,79,26.3333333333333,33,1,1, , , , , , ,3
10592,1,1,30,3,3,1,3,1,24000,79,26.3333333333333,33,2,1, , , , , , ,3
10795,1,1,41,2,3,1,3,1,30000,79,26.3333333333333,2,1,1, , , , , , ,3
32461,3,1,24,2,4,2,3,1,10000,79,26.3333333333333,2,1,1, , , , , , ,3
21095,2,1,49,4,4,1,3,1,30000,79,26.3333333333333,33,2,2,160,5,3,33,20,2,3
21342,2,1,24,3,6,2,3,1,10000,79,26.3333333333333,33,2,1, , , , , , ,3
31831,3,1,39,2,6,1,3,1,25000,79,26.3333333333333,36,1,1, , , , , , ,3
32248,3,1,50,3,1,1,2,1,25000,53,26.5,33,2,1, , , , , , ,3
10810,1,2,48,2,2,1,2,1,6000,53,26.5,33,2,1, , , , , , ,3
21699,2,2,55,1,2,1,2,1,7200,53,26.5,1,2,1, , , , , , ,3
32125,3,2,50,1,2,1,2,1,20000,53,26.5,33,2,1, , , , , , ,3
42800,4,1,40,2,3,1,4,1,12000,106,26.5,33,1,2,130,32,2,32,5,2,3
42805,4,1,49,1,5,1,2,1,5000,53,26.5,36,1,1, , , , , , ,3
42504,4,2,46,1,5,1,2,1,9600,53,26.5,33,1,1, , , , , , ,3
42662,4,2,53,1,6,1,2,1,7200,53,26.5,32,1,1, , , , , , ,3
10994,1,1,32,3,3,1,2,2,16000,53,26.5,1,2,1, , , , , , ,3
10806,1,2,44,2,1,1,3,1,6000,80,26.6666666666667,33,1,1, , , , , , ,3
21323,2,1,25,3,1,2,3,1,9600,80,26.6666666666667,2,1,2,100,21,2,4,10,2,3
10104,1,1,40,2,1,1,3,1,10000,80,26.6666666666667,32,2,1, , , , , , ,3
10802,1,2,48,1,1,1,3,1,10000,80,26.6666666666667,33,2,1, , , , , , ,3
32401,3,1,43,2,1,1,3,1,10000,80,26.6666666666667,2,1,1, , , , , , ,3
42923,4,1,35,2,1,1,3,1,10000,80,26.6666666666667,33,1,1, , , , , , ,3
10113,1,1,54,1,1,1,3,1,12000,80,26.6666666666667,33,2, ,120,31,2,31,10,2,3
32418,3,1,35,2,1,1,3,1,12000,80,26.6666666666667,33,1,1, , , , , , ,3
10924,1,1,38,4,1,1,3,1,15000,80,26.6666666666667,33,2,2,130,32,2,31,15,1,3
10939,1,1,32,3,1,1,3,1,15000,80,26.6666666666667,33,1,1, , , , , , ,3
10112,1,2,33,3,1,1,3,1,20000,80,26.6666666666667,32,2,1, , , , , , ,3
10207,1,2,33,3,1,1,3,1,20000,80,26.6666666666667,33,2,1, , , , , , ,3
10209,1,2,28,4,1,1,3,1,20000,80,26.6666666666667,33,2,1, , , , , , ,3
42813,4,2,44,2,1,1,3,1,20000,80,26.6666666666667,36,2,2,150,32,2,31,30,1,3
10969,1,1,33,3,1,1,3,1,21000,80,26.6666666666667,33,1,1, , , , , , ,3
11042,1,1,55,1,1,1,3,1,21000,80,26.6666666666667,33,2,1, , , , , , ,3
10407,1,1,32,3,1,1,3,1,24000,80,26.6666666666667,32,2,2,120,32,2,31,10,1,3
10940,1,1,36,3,1,1,3,1,25000,80,26.6666666666667,33,1,1, , , , , , ,3
21161,2,1,38,3,1,1,3,1,25000,80,26.6666666666667,2,1,1, , , , , , ,3
10294,1,1,40,3,1,1,3,1,26000,80,26.6666666666667,33,1,1, , , , , , ,3
