编码,所在区,性别,年龄,文化程度,从业状况,婚姻,常住人口,户口状况,家庭收入,现住面积,人均面积,房屋产权,住房满意,未来三年,计划面积,计划户型,购买类型,地理位置,购房价位,是否贷款,mj
21210,B,女,31,大学（专、本科）,国营企业,已婚,3,本市户口,40000,64,21.3333333333333,多层商品房,不满意,购买,150,三室两厅,多层商品房,甲新区,30,申请贷款,20~30平米
21364,B,女,40,高中（中专）,国营企业,已婚,3,本市户口,50000,64,21.3333333333333,无产权,满意,不买, , , , , , ,20~30平米
10159,A,男,40,高中（中专）,私营企业,已婚,3,本市户口,20000,64,21.3333333333333,经济适用房,不满意,购买,100,三室一厅,多层商品房,京广铁路以东A大道以北,15,自筹,20~30平米
10010,A,男,20,大学（专、本科）,大专院校科研单位,否,3,本市户口,10000,64,21.3333333333333,二手房,满意,不买, , , , , , ,20~30平米
21572,B,女,39,高中（中专）,其它,已婚,3,本市户口,6000,64,21.3333333333333,无产权,满意,不买, , , , , , ,20~30平米
21609,B,男,50,初中及以下,国营企业,已婚,5,本市户口,20000,107,21.4,部分产权,满意,购买,80,两室一厅,多层商品房,乙新区,5,申请贷款,20~30平米
21717,B,男,50,初中及以下,国营企业,已婚,4,本市户口,25000,85.66,21.415,多层商品房,满意,不买, , , , , , ,20~30平米
21267,B,男,53,高中（中专）,国营企业,已婚,2,本市户口,15000,43,21.5,无产权,不满意,不买, , , , , , ,20~30平米
21673,B,女,38,大学（专、本科）,国营企业,已婚,2,本市户口,18000,43,21.5,无产权,不满意,购买,100,三室两厅,多层商品房,京广铁路以东A大道以南,20,申请贷款,20~30平米
10251,A,女,42,高中（中专）,国营企业,已婚,4,本市户口,27000,86,21.5,多层商品房,满意,不买, , , , , , ,20~30平米
21669,B,男,20,大学（专、本科）,大专院校科研单位,否,4,本市户口,4000,86,21.5,部分产权,不满意,不买, , , , , , ,20~30平米
10454,A,男,50,高中（中专）,失业,已婚,2,本市户口,2292,43,21.5,多层商品房,不满意,不买, , , , , , ,20~30平米
10670,A,女,39,高中（中专）,失业,已婚,4,本市户口,10000,86,21.5,多层商品房,满意,不买, , , , , , ,20~30平米
21546,B,男,51,高中（中专）,私营企业,已婚,5,本市户口,25000,108,21.6,其它,满意,不买, , , , , , ,20~30平米
10167,A,男,54,初中及以下,行政事业单位,已婚,3,本市户口,12000,65,21.6666666666667,经济适用房,满意,购买,70,两室一厅,二手房,京广铁路以东A大道以北,40,自筹,20~30平米
32320,C,女,48,高中（中专）,行政事业单位,已婚,3,本市户口,13000,65,21.6666666666667,多层商品房,满意,不买, , , , , , ,20~30平米
42925,D,男,40,大学（专、本科）,行政事业单位,已婚,3,本市户口,18000,65,21.6666666666667,多层商品房,不满意, ,100,三室两厅,多层商品房,京广铁路以东A大道以南,9,自筹,20~30平米
10021,A,男,40,大学（专、本科）,行政事业单位,已婚,3,本市户口,50000,65,21.6666666666667,经济适用房,不满意, ,150,三室两厅,高层商品房,京广铁路以东A大道以北,35,申请贷款,20~30平米
32209,C,女,39,大学（专、本科）,国营企业,已婚,3,本市户口,3000,65,21.6666666666667,二手房,满意,不买, , , , , , ,20~30平米
10705,A,男,40,高中（中专）,国营企业,已婚,3,本市户口,4000,65,21.6666666666667,多层商品房,满意,不买, , , , , , ,20~30平米
32434,C,男,48,高中（中专）,国营企业,已婚,3,本市户口,4200,65,21.6666666666667,多层商品房,满意,不买, , , , , , ,20~30平米
32159,C,男,50,初中及以下,国营企业,已婚,3,本市户口,7000,65,21.6666666666667,多层商品房,满意,不买, , , , , , ,20~30平米
10732,A,男,50,初中及以下,国营企业,已婚,3,本市户口,7200,65,21.6666666666667,部分产权,满意,不买, , , , , , ,20~30平米
32158,C,女,33,初中及以下,国营企业,已婚,3,本市户口,8000,65,21.6666666666667,多层商品房,不满意,不买, , , , , , ,20~30平米
32156,C,男,47,高中（中专）,国营企业,已婚,3,本市户口,10000,65,21.6666666666667,多层商品房,满意,不买, , , , , , ,20~30平米
32072,C,男,47,高中（中专）,国营企业,已婚,3,本市户口,15000,65,21.6666666666667,多层商品房,不满意,不买, , , , , , ,20~30平米
32081,C,男,45,高中（中专）,国营企业,已婚,3,本市户口,15000,65,21.6666666666667,多层商品房,不满意,不买, , , , , , ,20~30平米
10722,A,男,45,大学（专、本科）,国营企业,否,3,本市户口,18000,65,21.6666666666667,部分产权,满意,不买, , , , , , ,20~30平米
10143,A,女,55,高中（中专）,国营企业,已婚,3,本市户口,20000,65,21.6666666666667,经济适用房,不满意,不买, , , , , , ,20~30平米
32271,C,男,40,大学（专、本科）,国营企业,已婚,3,本市户口,20000,65,21.6666666666667,多层商品房,不满意, ,150,三室两厅,高层商品房,京广铁路以东A大道以南,20,自筹,20~30平米
10360,A,女,45,大学（专、本科）,国营企业,已婚,3,本市户口,24000,65,21.6666666666667,部分产权,不满意,不买, , , , , , ,20~30平米
21528,B,女,50,初中及以下,国营企业,已婚,3,本市户口,24000,65,21.6666666666667,多层商品房,不满意,不买, , , , , , ,20~30平米
10383,A,男,27,大学（专、本科）,私营企业,已婚,3,本市户口,20000,65,21.6666666666667,无产权,不满意,不买, , , , , , ,20~30平米
11047,A,男,30,初中及以下,私营企业,已婚,3,本市户口,22000,65,21.6666666666667,多层商品房,满意,不买, , , , , , ,20~30平米
32450,C,男,43,高中（中专）,大专院校科研单位,已婚,3,本市户口,6000,65,21.6666666666667,多层商品房,不满意,不买, , , , , , ,20~30平米
32130,C,男,35,高中（中专）,大专院校科研单位,已婚,3,本市户口,7000,65,21.6666666666667,多层商品房,不满意,不买, , , , , , ,20~30平米
21751,B,男,49,大学（专、本科）,大专院校科研单位,已婚,3,本市户口,10800,65,21.6666666666667,多层商品房,不满意,不买, , , , , , ,20~30平米
21129,B,男,32,大学（专、本科）,大专院校科研单位,已婚,3,本市户口,28000,65,21.6666666666667,无产权,不满意,购买,100,三室一厅,多层商品房,京广铁路以西B路以南,10,自筹,20~30平米
42913,D,男,43,高中（中专）,国营企业,已婚,4,本市户口,12000,87,21.75,经济适用房,不满意,购买,130,三室一厅,二手房,京广铁路以东A大道以南,6,申请贷款,20~30平米
42939,D,女,55,初中及以下,大专院校科研单位,已婚,4,本市户口,20000,87,21.75,无产权,满意,不买, , , , , , ,20~30平米
11077,A,男,27,大学（专、本科）,行政事业单位,否,5,本市户口,35000,109,21.8,多层商品房,满意,不买, , , , , , ,20~30平米
32494,C,女,27,大学（专、本科）,国营企业,已婚,5,本市户口,24000,109,21.8,多层商品房,满意,不买, , , , , , ,20~30平米
42697,D,男,52,大学（专、本科）,行政事业单位,已婚,3,本市户口,12000,66,22,多层商品房,不满意, ,100,三室一厅,二手房,京广铁路以东A大道以南,12,申请贷款,20~30平米
21100,B,男,33,大学（专、本科）,行政事业单位,已婚,5,本市户口,30000,110,22,多层商品房,满意,不买, , , , , , ,20~30平米
10753,A,男,49,高中（中专）,国营企业,已婚,3,本市户口,10000,66,22,多层商品房,满意,不买, , , , , , ,20~30平米
21141,B,男,29,大学（专、本科）,国营企业,已婚,3,本市户口,10000,66,22,多层商品房,不满意,购买,150,三室两厅,高层商品房,京广铁路以东A大道以北,30,申请贷款,20~30平米
21585,B,女,47,高中（中专）,国营企业,已婚,3,本市户口,10000,66,22,多层商品房,不满意,不买, , , , , , ,20~30平米
31850,C,男,47,高中（中专）,国营企业,已婚,3,本市户口,10000,66,22,多层商品房,满意,不买, , , , , , ,20~30平米
10488,A,女,45,初中及以下,国营企业,已婚,3,本市户口,12000,66,22,多层商品房,满意,不买, , , , , , ,20~30平米
21365,B,女,51,高中（中专）,国营企业,已婚,2,本市户口,15000,44,22,部分产权,不满意,不买, , , , , , ,20~30平米
21145,B,男,37,高中（中专）,国营企业,已婚,3,本市户口,15600,66,22,多层商品房,不满意,不买, , , , , , ,20~30平米
42942,D,男,55,高中（中专）,国营企业,已婚,4,本市户口,20000,88,22,多层商品房,不满意,购买,100,三室两厅,多层商品房,京广铁路以东A大道以南,10,申请贷款,20~30平米
10398,A,男,38,高中（中专）,国营企业,已婚,3,本市户口,35000,66,22,多层商品房,不满意,购买,100,三室一厅,多层商品房,环城快速路北侧,15,申请贷款,20~30平米
32493,C,男,35,大学（专、本科）,国营企业,已婚,5,本市户口,42000,110,22,多层商品房,满意,不买, , , , , , ,20~30平米
10494,A,男,48,高中（中专）,私营企业,已婚,4,本市户口,40000,88,22,多层商品房,满意,不买, , , , , , ,20~30平米
10993,A,男,54,大学（专、本科）,大专院校科研单位,已婚,5,本市户口,48000,110,22,多层商品房,满意,不买, , , , , , ,20~30平米
10557,A,男,43,高中（中专）,失业,已婚,3,本市户口,8000,66,22,无产权,不满意,不买, , , , , , ,20~30平米
21584,B,女,41,高中（中专）,其它,已婚,3,本市户口,8000,66,22,多层商品房,不满意,不买, , , , , , ,20~30平米
42881,D,女,28,初中及以下,其它,已婚,2,本市户口,9000,44,22,多层商品房,满意,不买, , , , , , ,20~30平米
10873,A,男,32,大学（专、本科）,国营企业,已婚,4,本市户口,20000,89,22.25,多层商品房,不满意,购买,120,三室两厅,高层商品房,京广铁路以东A大道以南,20,申请贷款,20~30平米
32183,C,男,37,高中（中专）,其它,已婚,4,外地户口,20000,89,22.25,多层商品房,不满意,不买, , , , , , ,20~30平米
10402,A,男,41,大学（专、本科）,行政事业单位,已婚,3,本市户口,20000,67,22.3333333333333,多层商品房,不满意,购买,130,三室两厅,多层商品房,环城快速路北侧,20,自筹,20~30平米
10148,A,男,33,初中及以下,行政事业单位,已婚,3,本市户口,40000,67,22.3333333333333,经济适用房,不满意,不买, , , , , , ,20~30平米
10527,A,男,36,高中（中专）,国营企业,已婚,3,本市户口,10000,67,22.3333333333333,部分产权,不满意,不买, , , , , , ,20~30平米
10687,A,男,51,初中及以下,国营企业,已婚,3,本市户口,11000,67,22.3333333333333,多层商品房,满意,不买, , , , , , ,20~30平米
21314,B,男,32,高中（中专）,国营企业,已婚,3,本市户口,15000,67,22.3333333333333,多层商品房,满意,不买, , , , , , ,20~30平米
32005,C,女,43,高中（中专）,国营企业,已婚,3,本市户口,18000,67,22.3333333333333,多层商品房,满意,购买,90,三室一厅,多层商品房,京广铁路以西B路以南,15,自筹,20~30平米
32138,C,女,37,初中及以下,国营企业,已婚,3,本市户口,20000,67,22.3333333333333,多层商品房,不满意,不买, , , , , , ,20~30平米
10982,A,男,39,研究生及以上,国营企业,已婚,3,本市户口,30000,67,22.3333333333333,部分产权,不满意,购买,130,三室两厅,多层商品房,京广铁路以东A大道以北,10,自筹,20~30平米
21427,B,女,27,大学（专、本科）,私营企业,否,3,本市户口,10000,67,22.3333333333333,部分产权,不满意,不买, , , , , , ,20~30平米
32123,C,男,42,大学（专、本科）,大专院校科研单位,已婚,3,本市户口,24000,67,22.3333333333333,部分产权,不满意,不买, , , , , , ,20~30平米
21088,B,女,34,高中（中专）,失业,否,3,本市户口,20000,67,22.3333333333333,多层商品房,不满意,不买, , , , , , ,20~30平米
10455,A,男,50,初中及以下,其它,已婚,3,本市户口,16800,67,22.3333333333333,多层商品房,不满意,不买, , , , , , ,20~30平米
31824,C,女,53,高中（中专）,大专院校科研单位,已婚,4,本市户口,60000,89.41,22.3525,经济适用房,满意,购买,72,两室一厅,多层商品房,京广铁路以西B路以南,8,申请贷款,20~30平米
10349,A,男,54,大学（专、本科）,行政事业单位,已婚,2,本市户口,12000,45,22.5,多层商品房,不满意,不买, , , , , , ,20~30平米
32298,C,男,50,高中（中专）,行政事业单位,已婚,4,本市户口,35000,90,22.5,无产权,不满意,购买,130,三室两厅,高层商品房,甲新区,30,申请贷款,20~30平米
10879,A,女,55,大学（专、本科）,行政事业单位,已婚,4,本市户口,40000,90,22.5,部分产权,不满意,购买,110,三室一厅,多层商品房,京广铁路以东A大道以北,10,自筹,20~30平米
10354,A,女,54,初中及以下,行政事业单位,已婚,4,本市户口,48000,90,22.5,部分产权,满意,不买, , , , , , ,20~30平米
21785,B,女,46,高中（中专）,国营企业,已婚,4,本市户口,9600,90,22.5,无产权,满意,不买, , , , , , ,20~30平米
21343,B,女,50,高中（中专）,国营企业,已婚,2,本市户口,10000,45,22.5,多层商品房,满意,不买, , , , , , ,20~30平米
10712,A,男,42,高中（中专）,国营企业,已婚,4,本市户口,12000,90,22.5,多层商品房,满意,不买, , , , , , ,20~30平米
21246,B,女,54,高中（中专）,国营企业,已婚,4,本市户口,13400,90,22.5,多层商品房,满意,不买, , , , , , ,20~30平米
10715,A,男,35,初中及以下,国营企业,已婚,4,本市户口,15000,90,22.5,多层商品房,满意,不买, , , , , , ,20~30平米
10072,A,男,26,大学（专、本科）,国营企业,已婚,2,本市户口,20000,45,22.5,无产权,不满意,不买, , , , , , ,20~30平米
10952,A,男,38,大学（专、本科）,国营企业,已婚,4,本市户口,20000,90,22.5,多层商品房,满意,不买, , , , , , ,20~30平米
32186,C,男,30,大学（专、本科）,国营企业,已婚,4,本市户口,20000,90,22.5,多层商品房,满意,不买, , , , , , ,20~30平米
10773,A,女,35,大学（专、本科）,国营企业,已婚,4,本市户口,24000,90,22.5,部分产权,不满意,购买,100,三室一厅,多层商品房,京广铁路以东A大道以北,17,自筹,20~30平米
32303,C,男,37,初中及以下,国营企业,已婚,4,本市户口,25000,90,22.5,多层商品房,满意,不买, , , , , , ,20~30平米
10898,A,男,50,高中（中专）,国营企业,已婚,4,本市户口,30000,90,22.5,多层商品房,不满意,购买,120,四室两厅单卫,多层商品房,其它,10,申请贷款,20~30平米
10640,A,男,29,高中（中专）,国营企业,否,4,本市户口,40000,90,22.5,多层商品房,满意,购买,70,两室一厅,多层商品房,京广铁路以东A大道以北,8,自筹,20~30平米
10498,A,男,35,高中（中专）,私营企业,已婚,4,本市户口,20000,90,22.5,多层商品房,不满意,不买, , , , , , ,20~30平米
10961,A,男,50,初中及以下,私营企业,已婚,4,本市户口,30000,90,22.5,多层商品房,满意,不买, , , , , , ,20~30平米
42680,D,男,47,高中（中专）,失业,已婚,4,本市户口,6000,90,22.5,其它,满意,购买,70,两室一厅,多层商品房,京广铁路以东A大道以南,10,自筹,20~30平米
31825,C,女,53,高中（中专）,其它,已婚,4,本市户口,35000,90,22.5,二手房,不满意,不买, , , , , , ,20~30平米
32192,C,男,23,大学（专、本科）,其它,已婚,4,本市户口,60000,90,22.5,多层商品房,不满意,购买,120,三室两厅,高层商品房,京广铁路以东A大道以南,20,申请贷款,20~30平米
21311,B,女,27,高中（中专）,国营企业,否,2,外地户口,8000,45,22.5,部分产权,不满意,不买, , , , , , ,20~30平米
31960,C,男,50,初中及以下,其它,已婚,2,外地户口,10000,45,22.5,无产权,不满意,不买, , , , , , ,20~30平米
